45, 2
1, 8
13, 0
9, 9
30, 8
40, 7
19, 1
40, 2
15, 2
33, 11
32, 7
0, 1
32, 4
24, 3
43, 0
12, 11
25, 5
5, 1
36, 3
0, 4
46, 0
37, 8
9, 2
5, 11
1, 2
28, 8
4, 4
23, 3
44, 4
4, 2
6, 8
18, 5
22, 10
30, 0
6, 4
27, 0
39, 7
16, 8
1, 7
25, 0
10, 2
20, 10
8, 6
28, 10
0, 6
32, 11
49, 5
41, 4
47, 5
39, 8
31, 1
41, 9
9, 10
28, 5
9, 8
37, 9
21, 0
35, 4
0, 7
2, 3
28, 9
18, 7
18, 2
27, 3
49, 11
17, 10
32, 8
8, 1
42, 10
7, 3
19, 8
0, 8
35, 7
43, 10
32, 10
1, 5
40, 0
49, 1
39, 6
44, 9
17, 7
20, 9
31, 7
12, 3
5, 0
34, 2
21, 4
24, 6
8, 9
48, 0
14, 9
20, 5
34, 10
7, 2
49, 3
31, 2
32, 1
47, 6
6, 10
34, 9
10, 10
40, 4
8, 3
2, 10
46, 7
2, 0
18, 0
26, 1
3, 4
15, 9
24, 0
9, 11
37, 6
3, 2
43, 6
48, 11
3, 6
19, 2
24, 5
41, 6
47, 1
22, 7
42, 7
35, 2
14, 3
45, 3
1, 0
2, 1
19, 6
15, 3
17, 5
38, 5
18, 10
49, 0
30, 5
7, 9
18, 1
3, 7
24, 1
15, 1
46, 6
21, 6
26, 6
42, 8
46, 2
4, 11
26, 2
37, 10
37, 3
37, 0
19, 3
8, 5
17, 0
47, 9
27, 6
7, 0
9, 6
5, 7
26, 3
9, 0
44, 2
16, 0
35, 10
12, 7
48, 2
2, 2
3, 5
1, 10
38, 0
22, 8
11, 4
20, 7
30, 9
6, 1
29, 4
7, 1
35, 3
45, 10
45, 1
36, 9
33, 4
14, 2
39, 2
43, 8
49, 9
7, 10
21, 10
28, 2
23, 10
46, 11
30, 2
15, 6
29, 2
49, 8
46, 8
8, 2
3, 0
27, 7
43, 2
35, 9
6, 3
46, 3
5, 4
13, 2
4, 9
33, 8
42, 5
20, 3
9, 5
17, 9
36, 7
8, 4
27, 1
15, 4
45, 8
49, 7
36, 0
27, 10
30, 1
22, 5
23, 7
46, 10
12, 9
25, 10
36, 4
31, 5
47, 10
46, 5
16, 10
6, 5
17, 8
40, 11
24, 4
38, 6
16, 6
32, 9
4, 8
30, 10
29, 10
13, 1
23, 9
36, 8
38, 11
23, 11
6, 9
47, 11
32, 5
5, 8
13, 6
44, 6
20, 2
44, 10
11, 5
12, 2
31, 4
33, 0
7, 6
5, 2
44, 11
24, 8
34, 1
37, 11
3, 11
25, 2
35, 0
14, 0
46, 1
23, 4
48, 8
21, 1
9, 7
39, 0
27, 2
21, 8
6, 2
21, 5
5, 6
13, 10
21, 11
29, 1
5, 3
7, 4
44, 7
38, 3
26, 10
38, 9
20, 6
17, 4
26, 11
10, 9
15, 5
34, 7
12, 10
4, 1
19, 7
35, 8
33, 7
28, 3
8, 10
0, 5
4, 3
29, 7
49, 2
16, 9
11, 8
13, 5
14, 4
15, 0
45, 11
49, 4
20, 4
2, 9
36, 11
48, 6
1, 3
43, 5
44, 1
45, 5
38, 10
25, 11
24, 10
15, 8
31, 6
28, 7
22, 1
8, 7
22, 6
5, 9
37, 4
22, 2
32, 3
46, 9
29, 9
12, 0
30, 6
21, 7
17, 6
39, 4
33, 3
22, 3
44, 3
30, 4
16, 3
2, 4
47, 3
43, 9
13, 9
4, 5
23, 8
10, 8
15, 11
7, 11
29, 0
20, 8
6, 11
35, 6
18, 6
11, 7
14, 1
36, 1
10, 11
35, 11
25, 9
3, 1
34, 5
24, 7
12, 1
13, 11
41, 1
45, 9
19, 4
22, 0
